Product UPC,Product,NACS CATEGORY,NACS SUBCATEGORY,BRAND,COMPANY,NACS Category Code,NACS Subcategory Code
0088004146689,FRBLL 33 PERCENT 66 PROOF BTTL CND WHSKY,LIQUOR,DISTILLED SPIRITS,FIREBALL,SAZERAC COMPANY INC,06-00-00,06-01-00
0088004148225,DR MCGLL CHRY SCHNAPPS ORIG FRML 15 PERC,LIQUOR,CORDIALS BRANDY COGNAC,DR MCGILLICUDDY S,SAZERAC COMPANY INC,06-00-00,06-03-00
0088004148232,DR MCGLL CHRY SCHNAPPS ORIG FRML 15 PERC,LIQUOR,CORDIALS BRANDY COGNAC,DR MCGILLICUDDY S,SAZERAC COMPANY INC,06-00-00,06-03-00
0088004148256,DR MCGLL INTNS CHRRY LQR 200 MILLILITER,LIQUOR,CORDIALS BRANDY COGNAC,DR MCGILLICUDDY S,SAZERAC COMPANY INC,06-00-00,06-03-00
0088004148263,DR MCGLL CHRY SCHNAPPS ORIG FRML 15 PERC,LIQUOR,CORDIALS BRANDY COGNAC,DR MCGILLICUDDY S,SAZERAC COMPANY INC,06-00-00,06-03-00
0088004700256,CNDN HNTR MLLW 40 PERCENT CAN 80 PROOF B,LIQUOR,DISTILLED SPIRITS,CANADIAN HUNTER,SAZERAC COMPANY INC,06-00-00,06-01-00
0088004700263,CNDN HNTR MLLW 40 PERCENT BLNDD CAN 80 P,LIQUOR,DISTILLED SPIRITS,CANADIAN HUNTER,SAZERAC COMPANY INC,06-00-00,06-01-00
0088004700270,CNDN HNTR MLLW 40 PERCENT CAN 80 PROOF W,LIQUOR,DISTILLED SPIRITS,CANADIAN HUNTER,SAZERAC COMPANY INC,06-00-00,06-01-00
0088004733902,CNDN HNTR MLLW 40 PERCENT CAN 80 PROOF W,LIQUOR,DISTILLED SPIRITS,CANADIAN HUNTER,SAZERAC COMPANY INC,06-00-00,06-01-00
0088004777203,CNDN HNTR 40 PERCENT A BLEND CNDN 80 PRO,LIQUOR,DISTILLED SPIRITS,CANADIAN HUNTER,SAZERAC COMPANY INC,06-00-00,06-01-00
0088076006218,GRG DCKL WHSKY 1750 MILLILITER,LIQUOR,DISTILLED SPIRITS,GEORGE DICKEL,UNITED DISTILLERS USA,06-00-00,06-01-00
0088076006225,GRG DCKL ORGNL ORGNL SPRR SPRR 45 PERCEN,LIQUOR,DISTILLED SPIRITS,GEORGE DICKEL,UNITED DISTILLERS USA,06-00-00,06-01-00
0088076006416,GRG DCKL 40 PERCENT TN STRGH BRBN 80 PRO,LIQUOR,DISTILLED SPIRITS,GEORGE DICKEL,UNITED DISTILLERS USA,06-00-00,06-01-00
0088076006423,GRG DCKL 40 PERCENT TN STRGH BRBN 80 PRO,LIQUOR,DISTILLED SPIRITS,GEORGE DICKEL,UNITED DISTILLERS USA,06-00-00,06-01-00
0088076006430,GRG DCKL 40 PERCENT TN STRGH BRBN 80 PRO,LIQUOR,DISTILLED SPIRITS,GEORGE DICKEL,UNITED DISTILLERS USA,06-00-00,06-01-00
0088076161658,MOET CHNDN NCTR IMPRL ROSE CHMPG 12 PERC,WINE,CHAMPAGNE SPARKLING WINE,MOET CHANDON,MOET HENNESSY USA,05-00-00,05-02-00
0088076161863,CIROC SNAP FROST DSTLL FROM FINE FRNCH G,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076162655,CIROC VODKA 375 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076163164,JHNN WLKR RED LABEL 40 PERCENT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER RED LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076163171,JHNN WLKR BLK LABEL SCTCH WHSKY 1750 MIL,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER BLACK LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076168909,ZWACK HERBAL LIQUEUR 35 PERCENT 750 MILL,LIQUOR,CORDIALS BRANDY COGNAC,ZWACK,DIAGEO NORTH AMERICA,06-00-00,06-03-00
0088076168978,BSHML MLLW MLLW SMTH SMTH 40 PERCENT IRI,LIQUOR,DISTILLED SPIRITS,BUSHMILLS,PROXIMO SPIRITS INC,06-00-00,06-01-00
0088076168985,BSHML 40 PERCENT IRISH BTTL IRLND WHSKY,LIQUOR,DISTILLED SPIRITS,BUSHMILLS,PROXIMO SPIRITS INC,06-00-00,06-01-00
0088076168992,BSHML WHSKY 1000 MILLILITER,LIQUOR,DISTILLED SPIRITS,BUSHMILLS,PROXIMO SPIRITS INC,06-00-00,06-01-00
0088076173774,CIROC VODKA 200 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076174948,CIROC FIVE TIMES DSTLL VODKA 375 MILLILI,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076174955,CIROC FIVE TIMES DSTLL VODKA 750 MILLILI,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076175044,CIROC RED BRY 35 PERCENT 70 PROOF FRANCE,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076175051,CIROC 5 TIMES DSTLL VODKA 750 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076177390,CIROC FIVE TIMES DSTLL VODKA 375 MILLILI,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076177406,CIROC PCH 35 PERCENT 70 PROOF FRANCE BTT,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076177796,CIROC FIVE TIMES DSTLL VODKA 200 MILLILI,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076177802,CIROC RED BRY 35 PERCENT 70 PROOF FRANCE,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076178403,CIROC 5 TIMES DSTLL VODKA 200 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076178687,CIROC 5 TIMES DSTLL VODKA 200 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076178694,CIROC FIVE TIMES DSTLL FROM FINE FRNCH G,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076178700,CIROC 5 TIMES DSTLL VODKA 750 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076179066,CIROC 5 TIMES DSTLL VODKA 200 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076179073,CIROC 5 TIMES DSTLL VODKA 375 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076179080,CIROC 5 TIMES DSTLL VODKA 750 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076180437,CIROC 5 TIMES DSTLL VODKA 200 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076180444,CIROC 5 TIMES DSTLL VODKA 375 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076180451,CIROC 5 TIMES DSTLL VODKA 750 MILLILITER,LIQUOR,DISTILLED SPIRITS,CIROC,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088076200791,CRWFR SPCL RSRV AGED 40 PERCENT BLNDED S,LIQUOR,DISTILLED SPIRITS,CRAWFORD S SPECIAL RESERVE,UNITED DISTILLERS,06-00-00,06-01-00
0088076200975,VAT 69 GOLD 40 PERCENT BLNDED 80 PROOF S,LIQUOR,DISTILLED SPIRITS,VAT 69 GOLD,UNITED DISTILLERS USA,06-00-00,06-01-00
0088076200982,SCRSB VERY RARE 40 PERCENT BLNDED SCTCH,LIQUOR,DISTILLED SPIRITS,SCORESBY,UNITED DISTILLERS USA,06-00-00,06-01-00
0088076200999,SCRSB VERY RARE 40 PERCENT BLNDED SCTCH,LIQUOR,DISTILLED SPIRITS,SCORESBY,UNITED DISTILLERS USA,06-00-00,06-01-00
0088076201002,SCRSB VERY RARE 40 PERCENT BLNDED SCTCH,LIQUOR,DISTILLED SPIRITS,SCORESBY,UNITED DISTILLERS USA,06-00-00,06-01-00
0088100000021,1792 RDGMN RSRV WHSKY 750 MILLILITER,LIQUOR,DISTILLED SPIRITS,1792 RIDGEMONT RESERVE,SAZERAC COMPANY INC,06-00-00,06-01-00
0088100134511,BLK VLVT 40 PERCENT BLNDD WHSKY 80 PROOF,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100134535,BLK VLVT AGED 40 PERCENT BLNDD CAN 80 PR,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100134559,BLK VLVT 40 PERCENT CAN 80 PROOF BTTL CN,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100134573,BLK VLVT AGED 40 PERCENT BLNDD CAN 80 PR,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100134580,BLK VLVT 40 PERCENT BLNDD CAN 80 PROOF B,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100134597,BLK VLVT 40 PERCENT BLNDD WHSKY 80 PROOF,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100134696,BLK VLVT RSRV 40 PERCENT CAN 80 PROOF 8,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100134757,BLK VLVT 40 PERCENT CAN 80 PROOF BTTL CN,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100134894,BLK VLVT 35 PERCENT BLNDD CAN 70 PROOF B,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100991084,BLK VLVT 35 PERCENT 70 PROOF BTTL CND WH,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088100991091,BLK VLVT 35 PERCENT 70 PROOF BTTL CND WH,LIQUOR,DISTILLED SPIRITS,BLACK VELVET,BLACK VELVET IMPORT CO,06-00-00,06-01-00
0088109010014,HSTSS CPCKS CHOC SGR FLLD FLLD FRSTD FRS,PACKAGED SWEET SNACKS,SNACKS PASTRIES DESSERTS,HOSTESS CUPCAKES,HOSTESS BRANDS LLC,16-00-00,16-01-00
0088109010052,HSTSS ZNGRS DVLS FOOD SGR SNACK CAKE 3.8,PACKAGED SWEET SNACKS,SNACKS PASTRIES DESSERTS,HOSTESS ZINGERS,HOSTESS BRANDS LLC,16-00-00,16-01-00
0088109010083,HSTSS ZNGRS RASPB SNACK CAKE 4.02 OUNCE,PACKAGED SWEET SNACKS,SNACKS PASTRIES DESSERTS,HOSTESS ZINGERS,HOSTESS BRANDS LLC,16-00-00,16-01-00
0088109010106,HSTSS TWNKS SPONGE SNACK CAKE 2.7 OUNCE,PACKAGED SWEET SNACKS,SNACKS PASTRIES DESSERTS,HOSTESS TWINKIES,HOSTESS BRANDS LLC,16-00-00,16-01-00
0088109010113,HSTSS ZNGRS VAN SNACK CAKE 3.81 OUNCE,PACKAGED SWEET SNACKS,SNACKS PASTRIES DESSERTS,HOSTESS ZINGERS,HOSTESS BRANDS LLC,16-00-00,16-01-00
0088109050027,HSTSS DGHNT 3 OUNCE,PACKAGED SWEET SNACKS,MUFFINS DONUTS,HOSTESS,HOSTESS BRANDS LLC,16-00-00,16-02-00
0088110000059,DMPL PINCH DLX 43 PERCENT 86 PROOF 15 YE,LIQUOR,DISTILLED SPIRITS,THE DIMPLE PINCH,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110011093,JHNN WLKR BLK LABEL 40 PERCENT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER BLACK LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110011109,JHNN WLKR BLK LABEL SCTCH WHSKY 200 MILL,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER BLACK LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110011130,JHNN WLKR BLK LABEL 43 4 PRCNT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER BLACK LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110011192,JHNN WLKR BLK LABEL BLNDED 86.8 PROOF BT,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER BLACK LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110011307,JHNN W DRNKW ICE MO SCTCH BALL J DRNKW S,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER BLACK LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110011406,JHNN WLKR BLK LABEL 40 PERCENT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER BLACK LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110021092,JHNN WLKR RED LABEL 40 PERCENT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER RED LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110021108,JHNN WLKR RED LABEL 40 PERCENT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER RED LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110021139,JHNN WLKR RED LABEL 40 PERCENT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER RED LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110021306,JHNN WLKR RED LABEL 40 PERCENT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER RED LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110021405,JHNN WLKR RED LABEL 40 PERCENT BLNDED SC,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER RED LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110070052,JHNN WLKR BLUE LABEL 40 PERCENT BLNDD WH,LIQUOR,DISTILLED SPIRITS,JOHNNIE WALKER BLUE LABEL,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110110109,TNQRY SPCL DRY 47 29 PRCNT 94.59 PROOF E,LIQUOR,DISTILLED SPIRITS,TANQUERAY,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110110307,TNQRY DRY 40 PERCENT 80 PROOF ENGLN BTTL,LIQUOR,DISTILLED SPIRITS,TANQUERAY,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110110406,TNQRY DSTLL DSTLL SPCL DRY SPCL DRY GIN,LIQUOR,DISTILLED SPIRITS,TANQUERAY,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110110505,TNQRY 47 29 PRCNT 94.59 PROOF ENGLN BTTL,LIQUOR,DISTILLED SPIRITS,TANQUERAY,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110110604,TNQRY SPCL DRY 47 29 PRCNT 94.59 PROOF E,LIQUOR,DISTILLED SPIRITS,TANQUERAY,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110110642,TNQRY 47 29 PRCNT 94.59 PROOF ENGLN BTTL,LIQUOR,DISTILLED SPIRITS,TANQUERAY,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110150501,HNNSS VS FRANCE 40 PERCENT 80 PROOF BTTL,LIQUOR,CORDIALS BRANDY COGNAC,HENNESSY,MOET HENNESSY USA,06-00-00,06-03-00
0088110150525,HNNSS VS FRANCE 40 PERCENT 80 PROOF BTTL,LIQUOR,CORDIALS BRANDY COGNAC,HENNESSY,MOET HENNESSY USA,06-00-00,06-03-00
0088110150556,HNNSS VERY SPCL FRANCE 40 PERCENT BTTL C,LIQUOR,CORDIALS BRANDY COGNAC,HENNESSY,MOET HENNESSY USA,06-00-00,06-03-00
0088110150563,HNNSS VS FRANCE 40 PERCENT 80 PROOF BTTL,LIQUOR,CORDIALS BRANDY COGNAC,HENNESSY,MOET HENNESSY USA,06-00-00,06-03-00
0088110150617,HNNSS VERY SPCL FRANCE 40 PERCENT BTTL G,LIQUOR,CORDIALS BRANDY COGNAC,HENNESSY,MOET HENNESSY USA,06-00-00,06-03-00
0088110150624,HNNSS VS FRANCE 40 PERCENT 80 PROOF BTTL,LIQUOR,CORDIALS BRANDY COGNAC,HENNESSY,MOET HENNESSY USA,06-00-00,06-03-00
0088110150631,HNNSS VS FRANCE 40 PERCENT 80 PROOF BTTL,LIQUOR,CORDIALS BRANDY COGNAC,HENNESSY,MOET HENNESSY USA,06-00-00,06-03-00
0088110151034,HNNSS VSOP FRANCE 40 PERCENT 80 PROOF BT,LIQUOR,CORDIALS BRANDY COGNAC,HENNESSY,MOET HENNESSY USA,06-00-00,06-03-00
0088110551056,MOET CHNDN IMPRL CHMPG 12 PERCENT BRUT F,WINE,CHAMPAGNE SPARKLING WINE,MOET CHANDON,MOET HENNESSY USA,05-00-00,05-02-00
0088110931032,GRAND MARNIER ORNG LQR AND CGNC 40 PERCE,LIQUOR,CORDIALS BRANDY COGNAC,GRAND MARNIER,SCHIEFFELIN CO,06-00-00,06-03-00
0088110931049,GRAND MRNR GR MARNIER CRDN ROUGE 40 PERC,LIQUOR,CORDIALS BRANDY COGNAC,GRAND MARNIER,SCHIEFFELIN CO,06-00-00,06-03-00
0088110931056,GRAND MRNR ORNG LQR CRDN ROUGE 40 PERCEN,LIQUOR,CORDIALS BRANDY COGNAC,GRAND MARNIER,SCHIEFFELIN CO,06-00-00,06-03-00
0088110931063,GRAND MRNR GR MARNIER CRDN ROUGE 40 PERC,LIQUOR,CORDIALS BRANDY COGNAC,GRAND MARNIER,SCHIEFFELIN CO,06-00-00,06-03-00
0088110955328,BCHNN DLX 40 PERCENT BLNDED 80 PROOF SCT,LIQUOR,DISTILLED SPIRITS,BUCHANAN S,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110955335,BCHNN DLX 40 PERCENT BLNDED 12 YEAR SCTC,LIQUOR,DISTILLED SPIRITS,BUCHANAN S,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110985004,J B RARE 40 PERCENT BLNDED BTTL SCTLN SC,LIQUOR,DISTILLED SPIRITS,J B,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110985028,J B RARE 40 PERCENT BLNDED 80 PROOF SCTC,LIQUOR,DISTILLED SPIRITS,J B,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110985042,J B RARE 40 PERCENT BLNDED BTTL SCTLN SC,LIQUOR,DISTILLED SPIRITS,J B,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110985080,J B RARE 40 PERCENT BLNDED 80 PROOF SCTC,LIQUOR,DISTILLED SPIRITS,J B,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110985097,J B RARE 40 PERCENT BLNDED BTTL SCTCH WH,LIQUOR,DISTILLED SPIRITS,J B,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088110985103,J B RARE 40 PERCENT BLNDD WHSKY BTTL SCT,LIQUOR,DISTILLED SPIRITS,J B,DIAGEO NORTH AMERICA,06-00-00,06-01-00
0088130440125,TRDWN SWTND LIQ TEA 128 FLUID OUNCE,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130440521,TRDWN SWT JUG PLSTC LQD TEA AND TEA DRIN,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130442280,TRDWN LIQ TEA 20 FLUID OUNCE,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130442297,TRDWN WITH ALL NTRL INGRD EXTRA SWEET BR,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130442303,TRDWN HNY SLOW BRWD GRN BTTL GLASS LIQ T,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130442365,TRDWN ANTIOX UNSWT LIQ TEA 20 FLUID OUNC,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130442549,TRDWN SWEET LMND HALF AND HALF LIQ TEA 1,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130444239,NST LMN OTHER NAT FLAV CAN ALUM LIQ TEA,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130444451,NST OTHER NAT FLAV LMN BTTL PLSTC LIQ TE,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130444482,NST OTHER NAT FLAV LMN LIQ TEA 20 FLUID,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130444512,NST OTHER NAT FLAV CTRS GRN BTTL PLSTC L,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130444574,NST OTHER NAT FLAV RASPB BTTL PLSTC LIQ,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130444604,NST OTHER NAT FLAV PMGRN PSSN FRUIT LQD,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130813424,NST OTHER NAT FLAV LMN BLK BTTL PLSTC LI,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130813455,NST OTHER NAT FLAV LMN LIQ TEA 23 FLUID,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130813486,NST OTHER NAT FLAV CTRS GRN BTTL PLSTC L,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130813547,NST OTHER NAT FLAV RASPB BLK BTTL PLSTC,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130813608,NST OTHER NAT FLAV PCH BLK BTTL PLSTC LI,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130813639,NST OTHER NAT FLAV HALF AND HALF TEA LMN,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130813738,NST OTHER NAT FLAV PMGRN PSSNF RED LQD H,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,NESTEA,NESTLE WATERS NORTH AMERICA,07-00-00,07-02-00
0088130910161,TRDWN LIQ TEA 18.5 FLUID OUNCE,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130910192,TRDWN MADE WITH NTRL FLVRS PNPPL COCONUT,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130910222,TRDWN MADE WITH NTRL FLVRS LIQ HRBL ICED,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130910253,TRDWN LIQ TEA 18.5 FLUID OUNCE,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130910345,TRDWN SWT LIQ TEA 18.5 FLUID OUNCE,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130910376,TRDWN HNY LIQ TEA 18.5 FLUID OUNCE,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130910437,TRDWN LIQ TEA 18.5 FLUID OUNCE,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130910468,TRDWN UNSWT SLOW BRWD BLK BTTL PLSTC LIQ,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,TRADEWINDS,TRADEWINDS BEVERAGE CO,07-00-00,07-02-00
0088130994635,AZ LMN SUN BRWD CAN ALUM LIQ TEA 23 FLUI,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,ARIZONA,ARIZONA BEVERAGE COMPANY,07-00-00,07-02-00
0088130994642,AZ RASPB CAN ALUM LQD TEA AND TEA DRINK,PACKAGED BEVERAGES,ICED TEA READY TO DRINK,ARIZONA,ARIZONA BEVERAGE COMPANY,07-00-00,07-02-00
0088149240006,UNCLE ALS SANDW CKY 5 OUNCE,PACKAGED SWEET SNACKS,COOKIES,UNCLE AL S,UNCLE AL S COOKIES INC,16-00-00,16-03-00
0088212003187,VNDNG PINOT GRG CA 13 PERCENT LIGHT BDD,WINE,TABLE VARIETAL WINE,VENDANGE,VENDANGE WINE CELLARS,05-00-00,05-01-00
0088232000838,VENDANGE CAB SVGNN DRY 1991 VRTL WINE 75,WINE,TABLE VARIETAL WINE,VENDANGE,VENDANGE WINE CELLARS,05-00-00,05-01-00
0088232000845,VENDANGE CHARDONNAY CA DRY 1992 VRTL WIN,WINE,TABLE VARIETAL WINE,VENDANGE,VENDANGE WINE CELLARS,05-00-00,05-01-00
0088232000852,VENDANGE WHT ZNFND CA SEMI DRY 1991 WINE,WINE,TABLE VARIETAL WINE,VENDANGE,VENDANGE WINE CELLARS,05-00-00,05-01-00
0088232001170,VENDANGE MERLOT CALIFORNIA 1992 VARIETAL,WINE,TABLE VARIETAL WINE,VENDANGE,VENDANGE WINE CELLARS,05-00-00,05-01-00
0088232001811,VENDANGE CABERNET SAUVIGNON DRY VARIETAL,WINE,TABLE VARIETAL WINE,VENDANGE,VENDANGE WINE CELLARS,05-00-00,05-01-00
0088232001828,VENDANGE CHARDONNAY DRY VARIETAL WINE 15,WINE,TABLE VARIETAL WINE,VENDANGE,VENDANGE WINE CELLARS,05-00-00,05-01-00
